,S&P 500,NASDAQ,Dow Jones,FTSE 100,Nikkei 225,DAX
2018-01-31,3349.528532400506,3649.3863505286504,2332.160589585783,6119.843060263593,2851.038405806309,5160.912514128765
2018-02-01,3376.8409161807954,3652.0872739473707,2306.9900180505247,6114.3293723680645,2871.963274654557,5167.729423473579
2018-02-02,3367.4259064290463,3614.140051103019,2311.6421737665814,6087.968001784717,2880.250192930814,5226.092343521529
2018-02-05,3341.0441450063704,3588.9975908550855,2295.2300301212654,6018.168329206853,2872.676825394685,5178.2391031466295
2018-02-06,3308.1358216157482,3543.6527741908358,2307.4204922799604,5999.678675155693,2884.5218724552674,5110.494249798917
2018-02-07,3274.0630353181086,3579.0452939773954,2291.143561892917,6067.394868388507,2897.1996892103157,5045.564756230664
2018-02-08,3211.432249864413,3504.425552438705,2283.7194130670164,6103.031273474402,2859.9110116006723,4987.544701685747
2018-02-09,3173.3171413633913,3545.572035217562,2241.43789934539,6143.60723603068,2900.998355349487,5018.261100131338
2018-02-12,3139.9896674619536,3595.4471217874166,2215.5961714779473,6153.855559918591,2903.681060905314,4948.731964124683
2018-02-13,3162.0562264026753,3585.3063481026775,2223.904868337157,6187.299273371883,2971.478181827704,4934.986385297166
2018-02-14,3157.4463081111144,3492.69061916378,2205.0258808229605,6138.9977556701215,2995.538402815568,4966.482639556439
2018-02-15,3132.001978195523,3480.7603820431978,2228.9174967660233,6121.208377326914,2997.6092377765453,4988.155990191962
2018-02-16,3204.9542937780425,3479.2061590458707,2208.0914556594835,6134.156971835561,2977.5100595442686,4969.898010293068
2018-02-19,3184.296268651264,3444.7179481959633,2218.526587994596,6152.3660581855465,2974.7854001767832,4980.347483618714
2018-02-20,3222.069469435215,3427.629135091675,2202.048599882387,6173.242193367422,2979.8116476192886,4986.636481299977
2018-02-21,3274.912668320158,3480.727420073532,2210.953691240175,6165.871049123469,3024.0428003227807,4976.398396952651
2018-02-22,3224.1112393990225,3504.5236729262288,2177.4343724595037,6143.754495228095,3061.7039311047984,4966.838515889481
2018-02-23,3227.093323879507,3472.771502066395,2167.9700948606,6338.898664151291,3076.0945134651392,5078.788954877617
2018-02-26,3210.9835695353377,3417.9271067667114,2150.0218417816645,6397.540936823924,3131.080366801397,5120.823110697763
2018-02-27,3192.334381378548,3407.369589476591,2169.401350422229,6425.132138692026,3068.5198040439277,5248.781300462896
2018-02-28,3210.6362938894454,3400.707314166419,2179.8186806958224,6411.300295021369,3083.2707525136225,5223.637967829331
2018-03-01,3191.2074997905215,3418.1846118644617,2153.33728447473,6383.508156991207,3122.5326284529838,5220.125879308162
2018-03-02,3175.9396136120677,3400.48580955022,2149.3396630932957,6376.277712533933,3140.1740259277653,5151.5024834913465
2018-03-05,3171.1509096480113,3418.4687269068695,2133.112500127814,6396.054569309704,3098.8658598866205,5110.690601121764
2018-03-06,3159.8532504727386,3485.2071370482186,2153.748076325605,6276.8768868574825,3142.453847451239,5208.767244159773
2018-03-07,3123.3053442425276,3514.219332768389,2181.4982874317766,6179.431360156167,3166.911117807531,5182.457911466318
2018-03-08,3148.6867448595744,3513.1176424722635,2150.413984342005,6141.110025368046,3178.304111099226,5282.7913489017565
2018-03-09,3182.2225253922693,3507.2644575154136,2168.547221769448,6154.84649018072,3181.6381216442055,5217.980944129788
2018-03-12,3193.6773144667127,3495.328191021602,2151.048070416922,6141.125501744454,3245.5904920822595,5163.863922177212
2018-03-13,3182.167083487163,3537.15981531103,2145.9550135570717,6232.8903168046645,3260.541738642298,5147.076954797415
2018-03-14,3160.2336095346004,3515.5348623975583,2146.9894238210436,6141.4882075405085,3253.1738567957213,5144.61658215527
2018-03-15,3138.4953572554127,3517.6784333468036,2186.3299499037525,6096.311793043619,3227.29072847716,5192.916240363212
2018-03-16,3212.9696902656033,3520.0265771359236,2164.7225609208926,6189.929591433695,3252.240393294752,5217.132115924675
2018-03-19,3243.5956053757263,3502.904253377698,2183.125039201621,6198.9964478992915,3284.814560163473,5196.2136572068275
2018-03-20,3216.837623137819,3455.359206844269,2157.880636790358,6254.787695021659,3287.1690322619525,5190.074128787862
2018-03-21,3222.6171127449707,3467.036260864885,2131.433053782055,6384.02492019402,3269.3258644449697,5174.291266791763
2018-03-22,3211.409980317013,3465.4333152899358,2132.3545476326453,6340.675199251684,3313.292631075625,5127.7286657320155
2018-03-23,3230.6262525372076,3483.273886617146,2133.1286785826032,6335.302124783933,3284.3728590509745,5082.943679263705
2018-03-26,3248.649218080683,3465.187996245273,2073.0184128422784,6318.95402847383,3349.5290578516374,5135.921329338958
2018-03-27,3284.3126919059455,3507.9832610755902,2097.3511000284157,6196.340492772182,3325.4007405148977,5042.7567099767575
2018-03-28,3256.837218141611,3477.7169340172936,2052.77977600208,6177.974088939262,3283.357416881234,5125.021632256109
2018-03-29,3260.6975589833596,3537.736602036748,2050.0671840339996,6233.258137828382,3246.0397077345765,5108.150103816528
2018-03-30,3204.126213116331,3476.390988246269,2077.5630195548865,6267.802256299688,3210.459218398152,5069.383957105301
2018-04-02,3164.269018287683,3491.971373294584,2123.7387463384243,6307.445485737844,3203.293821353509,5107.564845248254
2018-04-03,3192.662451525272,3509.034681301308,2116.3091316984114,6284.593883219669,3188.7201409284385,5184.098123270267
2018-04-04,3162.726009916286,3481.5751821937088,2086.259041632268,6244.179087000199,3221.808206940145,5242.712252322168
2018-04-05,3136.5360474605945,3496.797353404342,2113.450822457709,6324.234617090005,3250.640222948177,5269.695387197132
2018-04-06,3136.672675487861,3541.981316945749,2132.0024959826496,6293.582123522084,3243.7853714060443,5327.635560492588
2018-04-09,3158.8553072673812,3463.9026870828384,2121.8424234524346,6312.873440653024,3344.8560796802635,5236.84966844905
2018-04-10,3125.7322649132334,3481.7415856746416,2109.037358058033,6323.9578421774995,3337.346487930668,5210.163670735598
2018-04-11,3017.308386053887,3395.352150354579,2094.1615869159464,6417.158722515206,3334.2941896981615,5163.318435796473
2018-04-12,2991.4090989088204,3362.967319810971,2087.193879810382,6480.2572509543625,3292.0969623082506,5227.1631089567945
2018-04-13,3027.8236034013285,3418.1482668303715,2094.0345072641567,6397.077707465546,3289.829837445799,5207.728340291444
2018-04-16,3038.560832856753,3398.6546233399836,2082.422438679884,6321.843628113191,3299.991607458689,5252.352855680397
2018-04-17,3079.1307191844053,3359.142308158693,2073.5036886180637,6359.155328169278,3261.2850858209677,5281.091101981723
2018-04-18,3044.6224863113607,3352.866252560152,2087.030846958952,6355.770033106558,3245.3834263970025,5236.138229086909
2018-04-19,2995.041307630354,3422.566272566882,2056.3201567408405,6327.533943634181,3256.3503354750246,5205.975686836746
2018-04-20,3009.215984239157,3360.242733374744,2048.8102126684753,6392.476640206236,3239.6090299819343,5273.889754739816
2018-04-23,3016.7557643409828,3325.270121583747,2014.6891745246724,6405.133292656102,3216.1663892382603,5233.54718302171
2018-04-24,3026.2856604514764,3375.407752764918,2017.0817585692682,6409.155837725458,3241.6537849453202,5240.623573017585
2018-04-25,3054.8281472594163,3438.4555809954104,1978.1672164327545,6459.78717094912,3200.4213095915306,5200.145756592117
2018-04-26,3068.014384129838,3435.2418691169014,1995.970276941067,6436.199801426433,3165.922208938706,5184.338104903163
2018-04-27,3080.7588224214005,3393.013356588665,1969.925698402078,6537.78223644137,3171.847507825017,5182.451908769241
2018-04-30,3103.0819598854537,3464.4510527261727,1935.1961662259764,6486.888480533181,3198.9906220317794,5142.377311351275
2018-05-01,3118.964182805961,3520.015536218644,1928.3415272587968,6530.112782721741,3209.065147638513,5093.471109537242
2018-05-02,3145.9950981237766,3544.2390255377923,1961.5152604762586,6624.345583313891,3202.176248440294,5108.521838993515
2018-05-03,3178.007216822725,3515.7656113418448,1975.6425460490345,6533.706990142122,3192.686343106992,5065.829575381673
2018-05-04,3226.965470492486,3514.352800086776,1937.839222799137,6511.852337504627,3225.228954400523,5025.211083187615
2018-05-07,3206.2956931063154,3509.0214666433,1911.9793997786746,6586.795016376151,3253.2129694873806,4978.456781739718
2018-05-08,3221.975597541134,3520.928421506677,1904.5775998865067,6663.578427022808,3255.1103092919093,4974.999976861932
2018-05-09,3210.3108918272205,3572.308942258812,1947.366615642076,6652.7029306183385,3246.3432833060424,5022.361438589716
2018-05-10,3183.81117842517,3604.013888997217,1929.2395251185515,6604.366493168754,3247.7513809124084,5098.431698285474
2018-05-11,3162.109617145139,3565.4704785799877,1911.4332801109708,6668.022945274128,3224.3909791892665,5061.824964513193
2018-05-14,3178.005213334787,3614.8248095743957,1940.776905569846,6747.457981402175,3219.798106092952,5171.061418786159
2018-05-15,3191.5372515541085,3626.416919449727,1944.7061548668385,6669.382267407463,3204.279119328706,5119.497946120058
2018-05-16,3204.5516704717456,3651.59994705243,1965.3271772816013,6589.579995907772,3201.2838284058557,5175.347342800603
2018-05-17,3197.5487749075455,3705.4144831280955,1951.1784814602947,6604.896860399822,3186.990087386966,5138.368841348282
2018-05-18,3197.8818364673793,3664.485258513304,1949.3319945078822,6646.927916460397,3203.9115156413127,5093.977349246303
2018-05-21,3224.2506711602114,3663.4223238192662,1975.1109560565685,6627.502276849973,3230.350981431425,5056.387007506957
2018-05-22,3176.4429111341015,3644.196054321114,1972.381283605953,6672.962382595653,3218.299238302951,5054.07066034109
2018-05-23,3177.4307230752047,3587.2954506935384,1994.6595107440587,6626.00603746265,3192.3782930822986,5083.709152246651
2018-05-24,3180.488398961715,3599.958062276448,2002.5093383004414,6486.302089248598,3215.296270401651,5118.082294260239
2018-05-25,3204.640982589466,3690.592437355561,1981.812707996835,6459.201880327791,3221.4327636580247,5070.080275998854
2018-05-28,3161.5598938681337,3622.9009321215503,1981.606537535958,6463.66817514063,3209.809125803609,5020.203604619753
2018-05-29,3209.0107352030786,3621.939184594752,2001.1673376148663,6446.209439820743,3254.14577586859,4974.47434807657
2018-05-30,3216.044414790554,3645.3404541215996,2014.674638004296,6371.881525341162,3235.939500875574,4969.211377414543
2018-05-31,3224.7906541664734,3650.023042616973,2013.971979499875,6256.533068197492,3171.6232475375677,4959.035439913903
2018-06-01,3212.014599340377,3646.083545315619,1975.9780539591225,6224.694103006387,3149.3342823614094,4912.173638005702
2018-06-04,3229.457171548452,3598.896033437857,1940.5888336109651,6280.882855223495,3200.460500161691,4925.66358863995
2018-06-05,3231.162178256828,3607.448023530357,1909.957333956516,6360.087227977909,3190.4474650866982,5037.348588062847
2018-06-06,3270.3770501071217,3580.3164112649847,1900.2971878508429,6435.9234758496295,3174.1514508357736,5012.159257684497
2018-06-07,3223.3815018350087,3502.070941503309,1893.216097891026,6383.700956151898,3175.1383051422613,4990.655861083587
2018-06-08,3229.1789659014025,3544.057374420289,1865.3649837482465,6310.32698060217,3207.3778291448675,5018.801779269728
2018-06-11,3242.504078927953,3578.1696553513575,1884.5157073744729,6341.927164408502,3204.851530001251,4990.963411752226
2018-06-12,3236.589322325456,3580.159838168748,1860.7743915794392,6382.455831534842,3223.93022719018,5024.5487844412755
2018-06-13,3223.614424549306,3588.49655197009,1835.341791900601,6408.237992976599,3217.950409991088,4988.635385323192
2018-06-14,3212.030431758919,3627.17793696952,1837.0274628396046,6279.403318550162,3237.3488743069597,5080.2132079496405
2018-06-15,3217.7502334184765,3635.43973125278,1854.9814703566583,6225.18384044844,3243.2958147215513,5097.903020031214
2018-06-18,3159.615215654176,3668.4233055268314,1893.1591384477824,6223.5386777080585,3230.4935362466194,5066.461106933421
2018-06-19,3190.203540903134,3657.6236763226175,1904.2461022123366,6254.05306704337,3238.9309352246473,5036.791718108595
2018-06-20,3174.979351405995,3705.717723805629,1934.3854567751978,6302.223182165938,3221.453828746344,5011.05951705915
2018-06-21,3179.124136163311,3717.7067685958186,1910.992660731186,6311.487202926886,3177.144477411637,5079.986250840214
2018-06-22,3190.8764945319126,3725.016617080369,1952.3142428910344,6332.526821721513,3176.594284179817,5015.664458682353
2018-06-25,3174.1752447082877,3677.795995448582,1916.019053806813,6338.05287004904,3135.712300075325,4982.283073954914
2018-06-26,3170.0865764663117,3688.431587440958,1906.4080864913517,6381.648999912058,3154.5158349871344,4954.410560062159
2018-06-27,3105.6329204107105,3657.82138555328,1917.1356340520847,6401.74628418146,3153.398083914061,4953.7352462142035
2018-06-28,3128.4286045842687,3634.5431773047867,1886.3976286152117,6406.075462127991,3198.3396588190794,4940.39868133359
2018-06-29,3162.2715277030734,3604.9704268945775,1868.9421794399834,6388.993588517948,3187.8324907222022,4866.81094014685
2018-07-02,3108.530460410855,3566.588795559641,1848.6758556547848,6394.286225440219,3187.243420532252,4847.427688167992
2018-07-03,3095.9373972921007,3642.4198664522632,1842.9663829842953,6425.360614142624,3140.446838771654,4842.668926014954
2018-07-04,3057.8989219439113,3690.956956839914,1869.1880066942185,6442.624722710924,3105.8114252351284,4812.310901565758
2018-07-05,3052.4957238598968,3761.875424516571,1869.5220111979384,6467.227194004431,3053.7058833314936,4845.410908825054
2018-07-06,3072.3220806066,3715.90461660525,1860.8813184048306,6554.120763711718,3086.636146210067,4890.002503474394
2018-07-09,3102.677201527942,3718.578718635341,1807.2206762118153,6571.546457674867,3072.4732898387792,4886.204107919016
2018-07-10,3137.5015539347064,3670.4988372824882,1815.665798644347,6528.9329479070875,3113.2641657802596,4897.49540671029
2018-07-11,3178.6317452670205,3644.977237882416,1830.0167007003815,6586.647719173535,3029.8214267794483,4791.676299025373
2018-07-12,3171.568823595598,3611.5194718311986,1798.9099478023904,6496.675058486965,3076.731761573339,4771.508610037387
2018-07-13,3135.1937629977137,3656.2890223685204,1797.7060384620866,6426.422262148351,3074.640355878466,4819.45605290261
2018-07-16,3131.5974902665857,3641.7974695686435,1801.1736684522648,6447.997754573036,3085.085866460777,4799.043110062058
2018-07-17,3151.4201116779336,3680.6954848611535,1818.542778412501,6481.276947113771,3052.2845329483725,4763.648168092521
2018-07-18,3112.730033280227,3702.9150226224315,1805.3544943202498,6400.5530046894455,3068.3653941064804,4872.128142788563
2018-07-19,3164.3867550557925,3788.1943723921368,1789.5401982097208,6376.011788498366,3056.873750878849,4960.726394698801
2018-07-20,3192.775116201974,3732.121053431376,1781.3572505469585,6337.318839383632,3020.3525985981532,4983.883404720071
2018-07-23,3186.1502065994746,3779.08246332936,1804.2211011561008,6306.417688611369,2983.8487351533518,5040.599044611294
2018-07-24,3163.4660020506935,3822.366183967512,1823.0346990035127,6365.856110246281,2947.2535814467765,4928.343578322745
2018-07-25,3142.2589934676203,3785.112243637963,1822.6227515209912,6410.751562993822,2958.423321773554,4889.468659420115
2018-07-26,3144.54638921002,3823.1799407563753,1841.183702634684,6409.435194285736,2939.5768871232867,4866.42119744935
